load_demand,solar_yield,export_price
125.01,130.49,0.1025
166.35,186.74,0.0687
177.98,252.26,0.0613
157.58,241.47,0.0558
170.44,187.69,0.081
173.58,128.67,-0.0442
165.76,130.24,0.0943
170.3,195.7,-0.0135
170.68,135.09,0.0938
177.18,66.8,0.1159
128.54,45.56,0.1184
79.98,28.05,0.1389
45.38,15.54,0.1293
47.21,4.49,0.1124
43.59,4.94,0.1169
51.52,1.25,0.0745
51.13,0.22,0.1307
50.72,1.84,0.0876
42.82,5.76,0.0856
51.04,6.15,0.0716
60.31,14.98,0.0565
52.36,31.64,0.0541
58.58,78.99,0.0444
90.87,102.81,0.0634
124.9,157.42,0.0895
176.88,214.66,0.0688
158.74,214.67,-0.0048
165.53,86.74,-0.017
168.87,158.66,0.0675
175.22,74.79,0.1145
180.2,201.61,0.1137
176.77,215.21,0.1144
175.97,156.85,0.1091
176.92,87.42,0.0944
138.03,74.17,0.0975
80.9,43.36,0.1073
67.64,13.34,0.1432
58.88,9.16,0.136
48.55,4.78,0.07
52.97,1.62,0.1093
39.49,0.96,0.036
47.92,2.02,0.0824
47.26,4.87,0.0713
46.6,12.12,0.0969
56.52,21.69,0.051
50.83,39.92,0.0359
40.44,8.93,0.0584
80.6,110.29,0.0687
114.28,115.11,0.0248
177.04,116.63,0.0974
168.2,148.68,0.0659
176.04,182.59,-0.1711
195.12,332.19,0.1058
162.81,314.77,-0.0461
172.62,260.27,0.1253
181.55,226.35,0.0935
166.09,105.36,0.118
167.29,56.43,0.1135
134.24,35.54,0.1227
110.34,45.07,0.1094
55.09,24.68,0.0965
43.26,8.74,0.156
44.22,1.76,0.105
46.09,2.48,0.0749
35.44,0.6,0.1345
48.73,1.44,0.0851
50.06,2.74,0.0447
50.37,12.18,0.0619
38.4,23.93,0.0288
52.76,36.47,0.0541
42.13,78.72,0.1144
76.09,42.91,0.0799
100.06,131.29,0.0676
143.24,131.46,0.054
128.52,269.55,0.067
144.76,311.14,-0.1441
135.09,324.63,-0.084
137.36,195.15,0.156
134.67,249.8,0.0657
127.18,174.26,0.0867
137.25,162.36,0.0937
130.56,83.89,0.0972
108.54,53.51,0.0883
82.83,43.02,0.1289
65.26,16.9,0.1363
53.77,12.65,0.1309
57.65,2.31,0.1073
55.28,1.91,0.0871
48.2,0.47,0.0926
55.43,1.77,0.0902
49.01,4.29,0.0627
46.7,5.59,0.0865
41.28,19.77,0.1222
55.22,11.99,0.0688
45.45,70.87,0.0824
83.03,98.48,0.0515
106.04,94.47,0.0894
131.73,114.78,0.0515
127.09,274.88,-0.0367
144.41,326.04,-0.0006
130.86,77.14,0.0525
146.69,326.71,-0.0395
127.45,53.62,0.1135
146.06,211.8,0.0965
134.67,112.33,0.1189
140.89,106.41,0.0691
95.6,68.35,0.1158
67.56,28.52,0.0951
52.06,13.54,0.1169
41.89,10.66,0.1461
60.63,4.85,0.0299
52.91,1.11,0.0859
44.85,0.86,0.0395
42.64,2.38,0.0611
47.69,3.9,0.0748
45.46,12.59,0.103
53.96,11.44,0.0969
49.39,29.56,0.0921
59.35,70.16,0.0834
95.06,107.14,0.0339
123.06,75.02,0.0868
166.6,229.12,0.0505
163.08,293.38,0.0806
163.09,68.93,0.0496
155.64,256.58,-0.0252
177.53,236.49,-0.1095
180.34,235.17,0.0954
162.1,196.16,0.0709
161.29,171.01,0.1133
174.49,94.13,0.068
123.44,75.38,0.1466
100.19,32.92,0.0873
44.27,17.73,0.0578
32.89,10.35,0.1042
48.96,6.02,0.0937
45.26,1.11,0.0779
51.18,0.33,0.1298
47.21,2.06,0.1103
54.61,5.86,0.0978
53.39,4.25,0.0571
52.61,20.25,0.063
51.53,12.91,0.0568
50.0,36.06,0.0232
78.82,20.72,0.0737
133.11,124.24,0.0748
175.86,175.13,0.0699
172.79,253.14,0.0746
168.39,218.98,-0.0542
174.72,137.34,-0.1632
171.89,24.85,0.0731
175.68,32.6,0.1208
169.3,76.29,-0.0964
158.58,134.0,0.1091
168.57,111.43,0.1507
122.41,76.8,0.1163
86.29,22.82,0.1214
50.69,12.7,0.1432
57.92,7.4,0.1229
55.33,4.45,0.1447
51.67,0.9,0.1011
59.98,0.85,0.0797
50.38,2.18,0.0885
51.62,3.48,0.0916
46.97,2.95,0.0579
41.44,18.31,0.0579
54.46,48.23,0.061
37.46,56.2,0.0409
82.55,89.18,0.0517
131.42,172.78,0.0841
163.21,254.96,0.0862
170.14,241.19,0.0333
171.18,222.01,0.0793
165.52,66.51,0.0739
170.44,353.15,-0.0003
170.33,225.87,0.079
160.88,223.22,0.0599
174.37,178.36,0.0835
153.75,122.83,0.0699
145.03,53.95,0.0466
94.27,19.3,0.1037
58.17,5.14,0.1187
55.29,11.96,0.1097
49.66,5.76,0.0709
43.82,2.61,0.066
49.8,0.54,0.1006
56.69,1.86,0.1328
43.42,3.67,0.1175
51.26,11.62,0.0726
35.52,14.1,0.0804
43.53,45.06,0.0938
43.13,85.58,0.0642
103.44,81.16,0.0322
119.3,63.45,-0.0053
173.19,180.73,0.0704
182.76,228.8,-0.1378
178.04,275.96,-0.1931
182.17,168.23,-0.1286
183.36,305.11,-0.0499
170.45,216.89,0.0715
173.8,224.06,0.1261
171.56,77.42,0.1306
173.85,61.77,0.078
133.37,39.83,0.1401
103.74,29.63,0.1449
52.33,14.04,0.1125
42.37,12.09,0.0812
54.77,5.3,0.1054
55.85,1.73,0.0462
43.42,0.92,0.0799
43.1,2.53,0.0964
57.61,6.29,0.0942
45.74,4.92,0.0683
46.69,9.75,0.0764
46.31,33.36,0.045
51.96,46.31,0.1025
98.83,134.36,0.1015
135.35,168.96,0.0824
166.3,137.43,0.0586
180.7,228.77,0.0467
176.96,283.44,0.0916
177.94,312.63,-0.059
177.68,315.62,-0.1529
165.88,314.56,0.1111
162.64,201.86,0.0786
167.29,79.85,0.073
177.92,75.51,0.1224
120.56,59.24,0.0822
79.48,46.63,0.1071
35.49,8.03,0.1367
39.95,11.64,0.1335
43.69,4.64,0.1105
51.0,1.96,0.0694
40.79,1.01,0.0816
55.3,0.47,0.1496
50.36,1.19,0.1078
33.66,7.54,0.0731
49.85,23.65,0.0426
51.13,15.59,0.0224
65.33,20.82,0.0971
79.94,130.96,0.0956
91.85,70.85,0.0631
135.84,137.83,0.0545
135.4,305.75,-0.0136
138.84,248.83,0.033
155.1,270.65,0.124
129.71,240.35,0.0973
128.78,267.55,-0.0642
137.75,134.1,0.0267
148.6,145.96,0.077
139.37,80.52,0.0648
103.26,58.22,0.1209
85.88,31.14,0.0758
64.35,19.14,0.0707
43.85,10.52,0.1155
41.99,2.54,0.0988
50.45,2.11,0.1235
52.41,0.58,0.086
61.07,1.95,0.0789
46.25,5.77,0.0326
53.22,4.35,0.0909
62.46,25.83,0.0731
51.79,34.59,0.0991
46.84,87.1,0.0852
82.56,105.72,0.0725
103.36,179.59,0.0452
136.7,132.15,0.0538
132.51,118.5,0.0799
132.85,179.23,-0.0617
130.78,365.44,0.109
129.41,252.31,0.1112
141.95,93.0,0.0773
135.52,153.97,0.091
144.19,180.51,0.0737
116.0,114.72,0.0951
101.84,65.28,0.1246
72.07,34.28,0.0892
47.97,23.7,0.0943
41.74,9.65,0.0736
37.14,4.31,0.0867
55.38,1.71,0.113
45.25,1.08,0.0869
54.45,2.58,0.0593
40.57,4.02,0.0883
36.91,11.89,0.0765
51.93,13.72,0.101
55.06,39.33,0.0654
45.08,61.71,0.0408
81.86,134.79,0.0877
139.99,148.59,0.0387
169.54,250.42,0.0311
162.01,296.69,0.0396
158.02,258.39,0.0535
164.49,319.95,0.0257
166.85,346.37,0.0346
176.1,255.5,0.1025
169.87,217.03,0.0165
168.92,71.53,0.0888
162.68,103.77,0.0957
141.05,79.87,0.1144
97.81,39.37,0.0818
57.17,26.01,0.117
49.51,9.34,0.1051
53.21,6.14,0.0763
29.4,1.26,0.1123
51.62,0.93,0.0938
65.38,0.9,0.0614
45.36,3.55,0.0581
42.12,6.37,0.0892
48.86,27.5,0.0977
43.11,49.9,0.0753
42.61,83.82,0.0873
92.12,100.65,0.0939
136.6,154.24,0.0568
172.19,255.61,0.0672
160.83,85.6,-0.0324
164.65,364.51,0.0396
172.57,273.38,0.0982
175.26,199.7,-0.0134
168.34,242.25,0.0639
162.85,188.04,0.1593
176.2,156.86,0.1122
184.5,95.5,0.0927
138.99,75.41,0.0478
105.88,39.78,0.0994
45.03,5.29,0.1129
58.25,14.05,0.1094
60.31,1.53,0.0669
46.1,1.59,0.08
43.39,0.45,0.1088
42.31,2.27,0.1018
49.27,2.97,0.1054
37.95,11.42,0.0796
63.52,13.08,0.071
39.73,40.95,0.0805
53.37,67.83,0.0668
71.9,139.94,0.0242
146.36,93.56,0.0998
180.0,204.09,0.0855
157.25,201.08,0.0751
172.44,279.75,-0.0676
168.07,291.32,0.0928
171.24,209.21,0.0657
175.08,183.57,0.1026
163.6,77.23,0.1006
169.57,159.62,0.0833
155.52,97.04,0.1223
130.67,62.51,0.0693
73.53,47.56,0.1025
60.45,21.35,0.1433
38.28,8.84,0.1133
52.35,3.35,0.122
56.63,1.94,0.0979
64.91,0.65,0.0907
64.19,2.16,0.0559
61.15,4.14,0.0773
49.87,2.42,0.0929
58.93,15.27,0.0439
52.21,50.91,0.043
52.89,78.11,0.0744
85.04,82.73,0.0826
143.93,192.32,0.1116
163.58,120.21,0.0551
161.44,288.28,-0.0125
173.26,278.18,-0.0665
155.66,152.09,0.0855
170.94,219.12,0.0696
183.08,133.17,-0.1425
173.32,199.7,-0.0464
170.25,158.51,0.0623
163.28,83.65,0.092
117.98,53.48,0.1366
96.91,49.68,0.0826
50.22,20.34,0.0654
55.0,7.48,0.0755
32.46,5.18,0.1118
55.86,1.55,0.1061
65.89,0.78,0.1224
60.73,0.53,0.1124
52.37,6.44,0.0881
41.64,9.82,0.0917
50.97,24.48,0.0519
51.23,41.41,0.0837
46.04,80.74,0.0606
86.65,132.09,0.0826
146.79,195.04,0.0711
162.27,195.06,0.0495
166.57,179.16,-0.0615
174.49,204.34,0.054
187.45,314.64,0.0753
167.59,207.94,-0.0519
155.61,29.37,0.0768
152.91,82.66,0.113
190.16,139.43,0.12
154.73,102.95,0.1067
130.61,64.11,0.132
77.9,27.5,0.0683
43.69,11.18,0.1331
44.81,14.1,0.066
34.36,2.42,0.0982
59.75,1.28,0.0745
53.45,1.02,0.1085
46.58,2.52,0.0461
45.4,5.43,0.0359
58.71,7.11,0.0585
50.72,28.07,0.0519
66.69,49.53,0.0516
46.42,74.38,0.0459
81.4,137.32,0.0779
96.15,44.05,0.0579
130.53,188.56,0.0995
142.3,250.22,-0.1539
143.43,309.39,0.088
148.73,382.06,-0.071
137.56,44.39,0.0524
143.89,282.05,-0.0091
138.99,236.71,0.1101
130.7,154.1,0.0456
121.89,81.35,0.1064
104.15,63.65,0.0929
68.84,46.32,0.0807
58.44,9.77,0.0934
58.89,6.78,0.1399
41.88,4.32,0.0543
58.9,2.81,0.0637
40.56,0.88,0.041
61.56,2.55,0.0737
48.71,1.9,0.0638
53.67,11.09,0.0783
61.59,15.7,0.0575
54.78,17.34,0.0766
48.93,37.62,0.0424
85.0,133.08,0.1126
98.26,168.58,0.0748
118.57,269.98,0.073
143.17,281.65,0.0778
123.5,195.2,0.0392
141.37,338.5,0.0633
135.13,364.37,0.0692
133.88,257.62,0.0677
126.44,260.86,0.0759
130.4,142.37,0.1102
134.11,40.88,0.0921
107.59,81.23,0.1043
70.78,44.25,0.0565
55.95,11.95,0.0557
56.46,13.81,0.0752
53.87,4.78,0.1378
46.49,2.4,0.1438
56.88,0.08,0.1134
54.97,2.61,0.0742
34.37,3.5,0.0895
51.69,3.74,0.1052
65.47,24.43,0.1152
57.78,40.97,0.036
59.23,55.61,0.0666
84.39,108.22,0.0515
131.01,203.02,0.0735
168.53,169.21,0.0608
169.98,39.09,-0.1553
165.89,129.78,-0.0063
160.12,312.38,0.0514
170.51,329.11,0.0107
163.75,68.02,-0.022
174.69,271.85,0.1262
169.75,176.03,0.0969
154.58,125.92,0.0908
141.05,65.73,0.1143
93.48,11.96,0.0761
46.34,24.36,0.1014
47.31,11.87,0.114
40.18,6.23,0.1109
49.5,2.52,0.0797
55.45,0.9,0.0973
63.96,2.89,0.1004
49.29,2.99,0.0556
50.39,3.54,0.058
59.54,14.22,0.0602
40.73,28.63,0.1223
51.16,52.21,0.0422
83.95,117.41,0.067
131.05,169.21,0.0494
177.49,246.11,0.0355
156.78,341.38,-0.0053
178.89,349.33,0.0288
172.88,180.79,0.1043
171.12,367.56,-0.1239
180.77,142.77,-0.0853
163.67,224.5,0.0977
159.28,39.89,0.107
161.8,131.9,0.0982
134.26,58.24,0.0822
86.04,53.5,0.0577
43.01,19.24,0.096
42.18,9.74,0.0763
51.4,5.57,0.1559
49.78,1.33,0.0957
38.65,0.49,0.0554
38.92,1.52,0.0745
45.78,4.96,0.0966
57.34,8.59,0.1015
46.59,15.16,0.0599
38.19,49.59,0.0605
49.31,89.08,0.0744
90.3,77.79,0.0349
118.12,197.86,0.0663
160.26,255.51,0.0654
175.95,276.77,0.0736
160.16,332.24,0.0625
176.29,213.15,0.0285
157.63,304.3,0.0781
157.92,288.42,0.0557
170.19,147.95,0.1259
163.96,120.49,0.1315
165.72,113.36,0.0631
131.21,58.1,0.0736
85.49,42.74,0.0392
42.41,16.54,0.116
53.92,7.83,0.0826
51.45,4.23,0.1017
50.35,1.56,0.0783
49.85,0.44,0.0469
43.58,2.8,0.0874
41.92,6.4,0.1092
47.24,9.52,0.0711
43.72,26.43,0.0413
49.9,19.15,0.0592
46.87,54.4,0.0725
90.14,147.5,0.0526
129.26,80.57,0.0295
184.12,47.52,0.1082
158.91,113.61,0.0219
168.5,252.46,0.1197
161.14,94.61,0.0647
166.14,322.53,0.0943
163.46,140.58,0.0824
175.11,284.14,-0.1346
158.21,72.85,0.1202
176.25,127.24,0.1065
134.24,57.84,0.0919
106.44,48.04,0.1145
64.42,25.86,0.0936
43.62,13.37,0.0413
59.89,4.89,0.0516
47.41,2.81,0.0906
52.44,0.94,0.0784
63.76,0.99,0.0793
43.93,6.07,0.0679
50.45,8.81,0.0432
34.42,29.79,0.0318
57.1,49.31,0.0411
66.82,25.49,0.0779
94.59,144.08,0.0366
140.94,192.85,0.0824
179.14,180.17,0.0311
164.35,221.11,-0.0636
172.59,303.71,0.0493
173.95,230.63,0.0587
160.67,352.28,0.0637
181.56,181.21,-0.0429
165.96,231.18,-0.0674
168.27,108.71,0.0899
167.89,126.34,0.0885
130.3,56.77,0.0795
113.44,38.33,0.1231
45.15,13.46,0.0985
37.63,14.5,0.11
51.31,5.55,0.0987
43.1,2.47,0.08
46.73,0.69,0.1456
54.96,2.65,0.1117
41.3,6.57,0.0622
47.09,12.75,0.1219
52.34,20.43,0.0889
43.77,9.01,0.0343
49.68,58.15,0.0805
80.34,68.79,0.0668
105.07,179.98,0.0599
135.26,256.7,0.0818
136.85,330.02,0.0669
128.61,326.72,0.0114
122.25,287.37,0.0319
125.72,273.82,0.0492
124.41,300.76,0.1256
143.86,183.29,-0.0397
120.11,55.43,0.0993
139.02,131.79,0.0926
100.52,21.92,0.07
86.28,10.63,0.0587
46.62,23.17,0.1206
50.25,14.45,0.1366
54.14,5.61,0.11
60.03,2.64,0.0776
45.44,0.93,0.0749
45.07,2.67,0.0976
54.09,4.19,0.0722
37.3,6.6,0.066
36.26,13.41,0.0516
52.94,50.15,0.0444
55.35,75.91,0.0548
80.67,119.83,0.0162
105.22,55.65,0.0706
129.69,234.18,0.0091
146.7,220.02,0.0844
147.74,345.81,0.0478
134.86,407.16,0.0047
128.53,227.23,0.0839
125.93,264.06,-0.1182
137.45,255.95,-0.1806
124.17,173.52,0.0923
124.36,120.95,0.1442
102.13,83.93,0.1121
82.06,53.66,0.0755
61.75,16.75,0.0863
52.01,4.06,0.0825
53.97,3.73,0.0666
57.86,2.92,0.1042
57.12,0.53,0.0763
45.58,0.69,0.0876
56.97,5.58,0.0091
58.25,11.13,0.0865
52.49,28.92,0.0497
51.09,28.55,0.0352
54.8,46.97,0.0237
93.96,60.0,0.0322
115.1,200.89,0.0438
173.43,91.4,0.0774
179.43,264.25,-0.0884
177.91,17.69,-0.0499
173.02,335.74,0.0718
171.18,285.08,0.0556
166.82,307.27,-0.1661
169.08,175.74,0.09
175.82,200.54,0.1157
173.08,137.68,0.1044
137.23,73.27,0.0875
85.85,28.93,0.0816
58.67,11.78,0.0459
45.05,12.24,0.0878
51.62,5.64,0.0687
45.5,1.51,0.0751
49.21,0.44,0.0851
66.27,1.01,0.04
54.07,4.41,0.049
51.8,8.65,0.0783
61.3,6.34,0.0322
29.48,42.25,0.0586
48.73,23.76,0.0215
86.0,69.46,0.0677
123.14,60.84,0.0703
157.77,287.32,0.0854
168.25,143.18,0.0876
175.55,294.92,0.0665
168.82,268.32,0.0198
176.39,152.24,0.0687
170.57,226.28,0.0853
179.33,243.65,0.082
165.98,68.82,0.1254
155.02,125.85,0.1204
117.36,63.38,0.0918
86.02,1.35,0.1118
42.96,3.65,0.0572
45.28,14.95,0.0979
59.11,3.45,0.0595
37.99,1.1,0.0835
62.07,0.89,0.0662
43.55,2.62,0.0621
40.05,6.47,0.0529
48.89,8.3,0.058
61.99,24.8,0.0489
44.3,36.84,0.0749
45.19,14.75,0.0492
85.73,131.61,0.0527
139.2,168.86,0.0605
166.43,73.45,0.0611
173.57,355.49,0.0291
170.96,395.4,0.0524
169.12,392.79,0.0691
166.01,211.28,-0.1898
185.75,350.87,0.0483
192.34,288.29,0.049
162.93,122.09,0.0882
161.43,63.0,0.08
130.33,53.02,0.0867
71.82,48.74,0.048
50.39,21.59,0.0949
66.06,5.7,0.0955
45.21,5.32,0.0971
58.64,3.0,0.1234
61.75,0.82,0.0635
43.11,2.69,0.0899
51.43,5.36,0.0809
52.83,6.67,0.0787
55.83,17.17,0.0548
56.41,7.77,0.0775
58.98,45.88,0.037
83.74,116.55,0.0415
131.39,111.61,0.0479
181.86,272.06,0.0475
182.72,242.97,-0.1481
171.8,265.81,0.0649
165.75,376.56,0.0692
178.28,126.19,0.0291
174.29,195.68,-0.1627
174.12,265.6,0.1041
176.21,170.21,0.0559
162.39,93.7,0.0835
136.78,68.07,0.0882
91.24,41.75,0.0591
59.13,10.35,0.0936
50.16,13.34,0.0947
54.67,5.98,0.1048
53.66,2.57,0.0987
45.63,0.57,0.0499
42.79,2.78,0.1069
56.45,3.81,0.0603
43.15,0.79,0.0516
47.31,20.32,0.0741
47.07,45.23,0.079
52.94,58.31,0.0427
95.41,111.04,0.0514
117.55,81.7,0.0746
164.2,255.53,0.0293
163.82,43.22,-0.0154
168.18,378.92,0.0712
154.06,421.28,0.0847
179.07,293.39,0.0268
170.48,95.85,0.0166
168.93,204.19,-0.0743
176.04,132.99,0.0851
174.14,98.16,0.0343
134.05,56.18,0.0575
89.87,24.61,0.1024
50.84,8.85,0.0885
56.75,11.63,0.1288
54.26,6.32,0.1039
63.83,2.61,0.0619
51.12,0.15,0.0992
55.21,1.65,0.1191
49.02,1.46,0.0694
52.59,14.98,0.0761
53.01,21.43,0.0818
46.45,36.07,0.0529
44.83,93.43,0.001
83.13,139.39,0.0658
109.64,217.51,0.0712
145.74,30.27,0.0885
134.04,246.06,-0.1237
126.04,298.98,-0.1861
134.09,407.5,0.044
140.16,313.64,0.0618
117.03,299.16,-0.1155
133.95,261.37,0.0484
139.33,172.96,0.1049
135.88,140.9,0.1078
103.13,83.97,0.1117
68.38,55.38,0.0828
49.9,15.4,0.0353
40.21,12.54,0.1306
55.38,6.85,0.0737
50.49,2.68,0.1033
61.96,0.72,0.0836
34.37,2.44,0.1039
47.28,0.88,0.0693
55.87,10.85,0.0671
59.14,9.93,0.065
56.19,17.49,0.0668
42.38,51.26,0.0223
74.15,79.16,0.0981
88.11,184.5,0.0488
134.36,216.71,0.0656
143.31,204.42,0.0911
134.06,203.72,-0.1532
138.61,307.16,0.0356
138.4,171.11,0.0397
131.47,207.75,0.0593
114.55,215.33,0.0841
144.73,55.92,0.0915
137.46,116.95,0.1129
95.99,42.24,0.0495
80.97,23.72,0.0954
51.6,27.11,0.1059
60.49,14.0,0.1043
53.78,4.14,0.0274
53.81,2.68,0.0754
51.59,0.05,0.1002
43.84,3.01,0.0547
55.38,6.94,0.0402
49.8,9.28,0.0788
42.38,20.83,0.0674
44.73,15.45,0.0615
40.91,52.43,0.0364
98.48,41.21,0.0177
145.83,211.17,0.0736
179.24,242.2,0.134
173.01,193.54,0.0121
169.48,345.69,-0.1423
167.67,167.54,0.0556
162.11,346.72,0.0726
185.57,355.75,0.0684
161.73,186.65,0.1299
163.2,177.15,0.0598
168.44,140.81,0.069
129.1,95.53,0.0891
94.82,16.14,0.1034
44.61,11.4,0.1233
34.09,8.56,0.1015
48.15,5.2,0.0928
48.69,2.69,0.073
48.04,1.07,0.092
47.93,1.85,0.0565
47.2,3.63,0.0743
39.4,11.16,0.0586
61.7,22.38,0.0346
61.24,49.73,0.094
61.16,90.29,0.0274
80.52,106.42,0.04
133.23,181.11,0.0096
166.62,96.32,0.0457
166.18,210.57,0.0627
162.57,194.04,0.0324
190.52,210.47,-0.1315
168.01,182.89,0.0547
162.62,54.11,-0.1408
171.11,185.85,0.0685
176.11,192.39,0.1188
168.87,58.98,0.0917
131.95,86.74,0.0929
98.02,44.7,0.0968
42.36,30.48,0.0973
51.42,2.71,0.0775
44.89,5.9,0.0631
43.81,1.24,0.1451
64.02,0.94,0.0749
49.28,1.66,0.0743
41.5,5.27,0.0697
49.11,4.28,0.0444
40.32,28.48,0.063
48.26,54.96,0.0224
44.57,78.18,0.0691
94.09,139.09,0.0428
145.5,201.6,0.0767
168.6,101.78,0.0622
164.87,278.2,0.0611
170.73,348.17,0.0346
181.93,385.94,-0.0033
174.13,99.23,-0.0567
168.87,280.91,0.0715
153.47,198.19,0.0398
169.58,191.85,0.1032
176.21,139.3,0.1016
137.66,52.0,0.0483
100.49,46.64,0.091
44.6,28.74,0.1089
46.78,8.52,0.0729
49.04,2.55,0.0527
55.68,1.3,0.0558
47.89,0.13,0.0751
54.2,2.76,0.0963
46.93,5.82,0.0407
44.35,6.78,0.0357
58.88,27.31,0.0503
52.5,53.66,0.0709
55.97,94.92,0.0944
88.35,71.7,0.0507
136.43,141.6,0.031
161.5,121.39,0.0286
162.77,208.85,0.0849
177.54,181.79,0.0222
169.44,222.93,0.0627
168.03,358.66,0.0396
162.64,272.3,-0.1692
176.44,250.09,-0.1957
184.92,211.04,0.0911
174.86,107.97,0.0846
126.41,79.76,0.0969
101.09,55.21,0.1017
52.88,13.43,0.1008
46.54,9.11,0.0946
60.21,0.88,0.1021
48.56,2.98,0.1157
38.46,0.74,0.0576
47.46,1.02,0.0657
54.26,2.7,0.087
44.26,13.05,0.0602
35.02,26.06,0.0256
61.76,30.33,0.0614
73.95,79.48,0.0376
86.2,29.6,0.1009
124.96,87.21,0.072
159.22,249.15,0.0769
163.43,296.76,0.0509
157.78,346.24,-0.006
159.56,416.4,0.0486
170.02,244.49,0.0411
157.37,83.37,0.0444
158.25,106.12,0.1258
171.66,162.22,0.0871
165.06,60.32,0.0483
132.85,30.79,0.1085
87.26,31.91,0.1521
48.52,16.69,0.0488
56.24,12.25,0.1015
45.61,5.07,0.0564
55.68,2.77,0.1102
46.64,0.66,0.023
43.43,1.32,0.0737
41.41,2.17,0.0776
36.75,10.2,0.0267
40.08,28.07,0.0676
35.81,19.1,0.0407
42.04,48.42,0.0923
84.57,115.57,0.0116
105.93,220.05,0.0692
130.9,267.48,0.0447
128.47,324.66,-0.075
133.35,175.42,0.0853
134.24,152.3,0.0502
125.08,120.02,0.0602
137.71,186.96,0.0892
131.39,292.88,0.0847
136.37,204.13,0.0736
133.74,135.58,0.0598
94.65,96.81,0.093
88.41,49.75,0.0581
49.91,11.22,0.1027
47.06,14.81,0.1136
54.66,4.85,0.0632
40.74,2.34,0.0702
37.41,0.68,0.0601
54.45,2.79,0.0974
59.17,5.22,0.0672
52.29,3.95,0.0515
56.45,28.27,0.072
39.87,46.89,0.0397
47.13,86.31,0.0434
72.74,131.7,0.0186
114.22,125.13,0.0668
137.95,204.91,0.0192
142.25,78.48,0.0843
129.06,150.37,0.0577
124.95,259.28,0.0519
144.63,361.93,0.0603
134.21,352.78,-0.0064
142.52,244.93,0.0374
133.48,171.33,0.044
151.63,144.58,0.104
115.42,97.11,0.0601
76.72,32.15,0.0667
50.16,15.32,0.0748
50.19,10.34,0.1133
40.91,6.04,0.1034
46.14,1.66,0.0764
45.54,1.05,0.0852
51.86,2.99,0.0797
43.48,6.37,0.0401
48.8,8.24,0.0366
47.07,24.46,0.0042
50.61,40.77,0.0883
61.74,81.25,0.0311
98.76,148.44,0.0462
119.52,107.37,0.0586
169.59,142.63,0.0215
167.58,101.1,0.0266
164.83,218.74,0.028
187.22,351.25,-0.1358
165.79,106.67,0.0583
166.34,142.76,0.1236
184.04,154.0,-0.083
177.75,190.23,0.0626
166.45,99.78,0.07
136.08,34.74,0.0903
88.08,12.71,0.1065
48.62,16.69,0.0643
43.56,15.5,0.096
30.54,5.8,0.0803
38.6,0.78,0.0868
41.16,1.18,0.0857
53.35,2.81,0.0453
51.23,6.13,0.0513
58.69,8.77,0.0708
40.37,22.08,0.051
64.29,33.23,0.0701
63.55,52.29,0.0416
90.28,102.74,0.0704
124.51,135.49,-0.0046
164.92,241.08,0.0532
171.59,154.35,0.0149
185.06,337.75,0.0784
169.24,250.22,0.0507
157.34,400.6,-0.0242
185.16,174.55,0.0438
166.8,195.91,0.0862
181.63,183.94,0.0887
175.01,151.43,0.0716
128.81,6.84,0.0984
97.73,16.94,0.0893
44.12,17.66,0.0866
47.67,14.74,0.1034
45.75,3.51,0.1271
48.39,1.4,0.0857
54.38,1.0,0.0809
54.32,1.79,0.0919
37.56,3.41,0.04
45.72,12.78,0.054
47.1,22.46,0.0441
54.69,51.95,0.0571
38.8,93.66,0.0519
95.65,64.39,0.0884
120.99,216.42,0.0813
171.99,241.72,0.0066
178.92,213.82,0.0554
160.18,272.87,0.0673
171.93,341.33,-0.0303
168.52,133.98,0.0457
162.18,288.65,-0.0672
160.2,179.54,0.0772
164.34,183.7,0.0477
163.52,58.14,0.1023
128.36,32.66,0.0928
86.59,35.95,0.067
53.39,17.56,0.0647
56.47,11.6,0.0632
37.77,7.09,0.1107
47.99,0.71,0.0927
42.4,0.41,0.097
41.32,2.47,0.0734
37.45,4.36,0.0461
36.86,11.95,0.0381
45.85,13.23,0.0799
53.14,51.05,0.0601
53.11,72.16,0.0391
81.58,151.55,0.0443
120.77,145.33,0.068
171.91,141.52,0.0579
166.55,349.88,0.0435
177.12,112.76,-0.006
161.11,384.6,0.0383
155.14,174.05,-0.1115
174.9,247.64,0.0559
154.88,135.94,0.067
158.43,215.88,0.0596
164.65,29.78,0.0437
127.72,71.63,0.1043
94.81,18.13,0.0967
41.89,22.48,0.0765
60.54,8.66,0.0744
37.87,6.82,0.0457
47.02,2.66,0.1039
56.64,0.32,0.1038
57.06,0.9,0.0654
26.36,7.12,0.0706
71.66,15.14,0.0325
47.42,14.92,0.0545
52.23,12.25,0.0311
47.33,86.41,0.028
107.08,70.92,0.0359
140.31,204.86,0.0318
186.86,210.82,0.0399
173.79,220.84,0.0715
177.3,139.35,-0.0045
161.64,288.99,0.0391
167.88,345.61,0.073
177.3,252.48,-0.0465
172.55,249.97,0.0481
170.85,134.08,0.125
163.79,83.8,0.144
139.32,63.28,0.0793
99.21,40.92,0.0569
58.34,30.56,0.0761
52.34,15.13,0.0535
50.08,7.12,0.0897
58.99,2.13,0.0909
57.49,1.09,0.0964
42.86,1.2,0.0769
52.53,5.88,0.0674
55.26,11.04,0.0314
44.62,12.35,0.0212
